Au HCP crystal

3808 atoms
1 atom types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 196.97

Atoms

209 1 -19.9161 10.4987 -13.669
210 1 -18.4729 12.9984 -13.669
211 1 -18.4729 14.6648 -11.3123
212 1 -19.9161 12.1651 -11.3123
213 1 -19.9161 10.4987 -8.95556
214 1 -18.4729 12.9984 -8.95556
215 1 -18.4729 14.6648 -6.59883
216 1 -19.9161 12.1651 -6.59883
217 1 -19.9161 10.4987 -4.24211
218 1 -18.4729 12.9984 -4.24211
219 1 -18.4729 14.6648 -1.88538
220 1 -19.9161 12.1651 -1.88538
221 1 -19.9161 10.4987 0.471345
222 1 -18.4729 12.9984 0.471345
223 1 -18.4729 14.6648 2.82807
224 1 -19.9161 12.1651 2.82807
225 1 -19.9161 10.4987 5.1848
226 1 -18.4729 12.9984 5.1848
227 1 -18.4729 14.6648 7.54152
228 1 -19.9161 12.1651 7.54152
229 1 -19.9161 10.4987 9.89825
230 1 -18.4729 12.9984 9.89825
231 1 -18.4729 14.6648 12.255
232 1 -19.9161 12.1651 12.255
233 1 -19.9161 10.4987 14.6117
234 1 -18.4729 12.9984 14.6117
235 1 -18.4729 14.6648 16.9684
236 1 -19.9161 12.1651 16.9684
237 1 -19.9161 10.4987 19.3252
238 1 -18.4729 12.9984 19.3252
239 1 -19.9161 15.4981 -18.3825
240 1 -18.4729 17.9977 -18.3825
241 1 -18.4729 19.6642 -16.0257
242 1 -19.9161 17.1645 -16.0257
243 1 -19.9161 15.4981 -13.669
244 1 -18.4729 17.9977 -13.669
245 1 -18.4729 19.6642 -11.3123
246 1 -19.9161 17.1645 -11.3123
247 1 -19.9161 15.4981 -8.95556
248 1 -18.4729 17.9977 -8.95556
249 1 -18.4729 19.6642 -6.59883
250 1 -19.9161 17.1645 -6.59883
251 1 -19.9161 15.4981 -4.24211
252 1 -18.4729 17.9977 -4.24211
253 1 -18.4729 19.6642 -1.88538
254 1 -19.9161 17.1645 -1.88538
255 1 -19.9161 15.4981 0.471345
256 1 -18.4729 17.9977 0.471345
257 1 -18.4729 19.6642 2.82807
258 1 -19.9161 17.1645 2.82807
259 1 -19.9161 15.4981 5.1848
260 1 -18.4729 17.9977 5.1848
261 1 -18.4729 19.6642 7.54152
262 1 -19.9161 17.1645 7.54152
263 1 -19.9161 15.4981 9.89825
264 1 -18.4729 17.9977 9.89825
265 1 -18.4729 19.6642 12.255
266 1 -19.9161 17.1645 12.255
267 1 -19.9161 15.4981 14.6117
268 1 -18.4729 17.9977 14.6117
269 1 -18.4729 19.6642 16.9684
270 1 -19.9161 17.1645 16.9684
271 1 -19.9161 15.4981 19.3252
272 1 -18.4729 17.9977 19.3252
273 1 -17.0297 -19.4975 -18.3825
274 1 -15.5865 -16.9979 -18.3825
275 1 -15.5865 -15.3314 -16.0257
276 1 -17.0297 -17.8311 -16.0257
277 1 -17.0297 -19.4975 -13.669
278 1 -15.5865 -16.9979 -13.669
279 1 -15.5865 -15.3314 -11.3123
280 1 -17.0297 -17.8311 -11.3123
281 1 -17.0297 -19.4975 -8.95556
282 1 -15.5865 -16.9979 -8.95556
283 1 -15.5865 -15.3314 -6.59883
284 1 -17.0297 -17.8311 -6.59883
285 1 -17.0297 -19.4975 -4.24211
286 1 -15.5865 -16.9979 -4.24211
287 1 -15.5865 -15.3314 -1.88538
288 1 -17.0297 -17.8311 -1.88538
289 1 -17.0297 -19.4975 0.471345
290 1 -15.5865 -16.9979 0.471345
291 1 -15.5865 -15.3314 2.82807
292 1 -17.0297 -17.8311 2.82807
293 1 -17.0297 -19.4975 5.1848
294 1 -15.5865 -16.9979 5.1848
295 1 -15.5865 -15.3314 7.54152
296 1 -17.0297 -17.8311 7.54152
297 1 -17.0297 -19.4975 9.89825
298 1 -15.5865 -16.9979 9.89825
299 1 -15.5865 -15.3314 12.255
300 1 -17.0297 -17.8311 12.255
301 1 -17.0297 -19.4975 14.6117
302 1 -15.5865 -16.9979 14.6117
303 1 -15.5865 -15.3314 16.9684
304 1 -17.0297 -17.8311 16.9684
305 1 -17.0297 -19.4975 19.3252
306 1 -15.5865 -16.9979 19.3252
307 1 -17.0297 -14.4982 -18.3825
308 1 -15.5865 -11.9985 -18.3825
309 1 -15.5865 -10.332 -16.0257
310 1 -17.0297 -12.8317 -16.0257
311 1 -17.0297 -14.4982 -13.669
312 1 -15.5865 -11.9985 -13.669
313 1 -15.5865 -10.332 -11.3123
314 1 -17.0297 -12.8317 -11.3123
315 1 -17.0297 -14.4982 -8.95556
316 1 -15.5865 -11.9985 -8.95556
317 1 -15.5865 -10.332 -6.59883
318 1 -17.0297 -12.8317 -6.59883
319 1 -17.0297 -14.4982 -4.24211
320 1 -15.5865 -11.9985 -4.24211
321 1 -15.5865 -10.332 -1.88538
322 1 -17.0297 -12.8317 -1.88538
323 1 -17.0297 -14.4982 0.471345
324 1 -15.5865 -11.9985 0.471345
325 1 -15.5865 -10.332 2.82807
326 1 -17.0297 -12.8317 2.82807
327 1 -17.0297 -14.4982 5.1848
328 1 -15.5865 -11.9985 5.1848
329 1 -15.5865 -10.332 7.54152
330 1 -17.0297 -12.8317 7.54152
331 1 -17.0297 -14.4982 9.89825
332 1 -15.5865 -11.9985 9.89825
333 1 -15.5865 -10.332 12.255
334 1 -17.0297 -12.8317 12.255
335 1 -17.0297 -14.4982 14.6117
336 1 -15.5865 -11.9985 14.6117
337 1 -15.5865 -10.332 16.9684
338 1 -17.0297 -12.8317 16.9684
339 1 -17.0297 -14.4982 19.3252
340 1 -15.5865 -11.9985 19.3252
341 1 -17.0297 -9.4988 -18.3825
342 1 -15.5865 -6.99912 -18.3825
343 1 -15.5865 -5.33266 -16.0257
344 1 -17.0297 -7.83235 -16.0257
345 1 -17.0297 -9.4988 -13.669
346 1 -15.5865 -6.99912 -13.669
347 1 -15.5865 -5.33266 -11.3123
348 1 -17.0297 -7.83235 -11.3123
349 1 -17.0297 -9.4988 -8.95556
350 1 -15.5865 -6.99912 -8.95556
351 1 -15.5865 -5.33266 -6.59883
352 1 -17.0297 -7.83235 -6.59883
353 1 -17.0297 -9.4988 -4.24211
354 1 -15.5865 -6.99912 -4.24211
355 1 -15.5865 -5.33266 -1.88538
356 1 -17.0297 -7.83235 -1.88538
357 1 -17.0297 -9.4988 0.471345
358 1 -15.5865 -6.99912 0.471345
359 1 -15.5865 -5.33266 2.82807
360 1 -17.0297 -7.83235 2.82807
361 1 -17.0297 -9.4988 5.1848
362 1 -15.5865 -6.99912 5.1848
363 1 -15.5865 -5.33266 7.54152
364 1 -17.0297 -7.83235 7.54152
365 1 -17.0297 -9.4988 9.89825
366 1 -15.5865 -6.99912 9.89825
367 1 -15.5865 -5.33266 12.255
368 1 -17.0297 -7.83235 12.255
369 1 -17.0297 -9.4988 14.6117
370 1 -15.5865 -6.99912 14.6117
371 1 -15.5865 -5.33266 16.9684
372 1 -17.0297 -7.83235 16.9684
373 1 -17.0297 -9.4988 19.3252
374 1 -15.5865 -6.99912 19.3252
375 1 -17.0297 -4.49943 -18.3825
376 1 -15.5865 -1.99975 -18.3825
377 1 -15.5865 -0.333291 -16.0257
378 1 -17.0297 -2.83298 -16.0257
379 1 -17.0297 -4.49943 -13.669
380 1 -15.5865 -1.99975 -13.669
